,open,high,low,close,volume,datetime
4152,72736.41,72785.72,72113.78,72289.99,991.64,2024-10-30 00:00:00
4153,72289.99,72415.36,72000.01,72415.36,865.91,2024-10-30 01:00:00
4154,72415.36,72634.5,72330.0,72342.99,791.26,2024-10-30 02:00:00
4155,72342.99,72482.12,72171.47,72234.0,904.95,2024-10-30 03:00:00
4156,72234.0,72350.0,72187.55,72282.0,607.32,2024-10-30 04:00:00
4157,72281.99,72513.03,72268.0,72498.0,1032.61,2024-10-30 05:00:00
4158,72498.0,72610.0,72306.31,72306.31,781.28,2024-10-30 06:00:00
4159,72306.32,72445.63,72100.0,72227.99,644.66,2024-10-30 07:00:00
4160,72227.99,72542.2,72211.59,72241.35,766.37,2024-10-30 08:00:00
4161,72241.35,72588.0,72224.31,72576.01,669.47,2024-10-30 09:00:00
4162,72576.02,72604.97,72369.0,72378.02,806.78,2024-10-30 10:00:00
4163,72378.02,72378.02,71926.82,71983.99,1006.61,2024-10-30 11:00:00
4164,71984.0,72140.34,71750.04,71862.17,1946.32,2024-10-30 12:00:00
4165,71862.17,72100.0,71436.0,71966.0,2218.01,2024-10-30 13:00:00
4166,71966.0,72470.0,71932.0,72411.79,2024.37,2024-10-30 14:00:00
4167,72411.79,72440.0,71693.94,72061.34,1598.11,2024-10-30 15:00:00
4168,72061.34,72197.5,71800.0,72110.86,1098.11,2024-10-30 16:00:00
4169,72110.86,72126.0,71641.77,71894.72,699.55,2024-10-30 17:00:00
4170,71894.73,72150.0,71851.57,71974.75,699.0,2024-10-30 18:00:00
4171,71974.74,72060.0,71783.19,71822.01,805.16,2024-10-30 19:00:00
4172,71822.01,72857.15,71644.19,72857.14,3307.51,2024-10-30 20:00:00
4173,72857.14,72961.0,72112.7,72388.1,1305.52,2024-10-30 21:00:00
4174,72388.1,72675.53,72252.0,72397.4,706.7,2024-10-30 22:00:00
4175,72397.4,72700.0,72343.98,72344.74,608.77,2024-10-30 23:00:00
4176,72344.75,72413.99,72052.98,72165.99,1010.25,2024-10-31 00:00:00
4177,72165.99,72455.49,72030.08,72370.0,634.01,2024-10-31 01:00:00
4178,72370.01,72588.0,72189.0,72553.01,728.1,2024-10-31 02:00:00
4179,72553.01,72599.99,72293.01,72353.74,583.47,2024-10-31 03:00:00
4180,72353.75,72380.91,72224.38,72273.99,532.76,2024-10-31 04:00:00
4181,72273.99,72384.17,72207.85,72282.0,464.23,2024-10-31 05:00:00
4182,72282.01,72320.64,72152.0,72212.12,669.04,2024-10-31 06:00:00
4183,72212.13,72478.0,72150.0,72417.19,634.53,2024-10-31 07:00:00
4184,72417.19,72452.0,72149.79,72276.05,672.14,2024-10-31 08:00:00
4185,72276.06,72397.78,72253.55,72304.7,542.02,2024-10-31 09:00:00
4186,72304.7,72700.0,72222.77,72639.27,931.04,2024-10-31 10:00:00
4187,72639.28,72660.0,72222.0,72226.0,984.03,2024-10-31 11:00:00
4188,72226.0,72276.0,71966.0,72114.0,1326.92,2024-10-31 12:00:00
4189,72114.0,72178.6,71110.0,71308.0,2477.48,2024-10-31 13:00:00
4190,71308.0,71386.0,70624.01,70752.02,3934.51,2024-10-31 14:00:00
4191,70752.01,71060.0,70431.77,70620.0,2652.45,2024-10-31 15:00:00
4192,70620.01,70949.51,70355.93,70403.58,2149.23,2024-10-31 16:00:00
4193,70403.59,70803.12,70359.0,70785.28,1208.41,2024-10-31 17:00:00
4194,70785.28,70787.88,70106.2,70633.67,1423.95,2024-10-31 18:00:00
4195,70633.67,70750.0,70036.0,70092.07,1205.92,2024-10-31 19:00:00
4196,70092.07,70299.44,69685.76,70026.73,2110.54,2024-10-31 20:00:00
4197,70026.74,70541.52,69856.04,70442.39,924.5,2024-10-31 21:00:00
4198,70442.39,70543.98,70174.09,70480.0,702.79,2024-10-31 22:00:00
4199,70479.99,70654.76,70292.0,70292.01,849.78,2024-10-31 23:00:00
4200,70292.01,70470.0,70146.8,70173.73,840.45,2024-11-01 00:00:00
4201,70173.72,70360.0,69313.74,69402.01,2171.71,2024-11-01 01:00:00
4202,69402.0,69600.0,68830.0,69579.89,2802.1,2024-11-01 02:00:00
4203,69579.89,69714.45,69334.0,69369.99,921.81,2024-11-01 03:00:00
4204,69369.99,69623.99,69342.01,69592.0,670.41,2024-11-01 04:00:00
4205,69592.0,69670.9,69526.0,69609.29,441.9,2024-11-01 05:00:00
4206,69609.28,69699.14,69212.12,69212.13,1307.32,2024-11-01 06:00:00
4207,69212.13,69420.13,69080.0,69273.7,1420.5,2024-11-01 07:00:00
4208,69273.7,69538.0,69237.26,69376.1,882.42,2024-11-01 08:00:00
4209,69376.1,69588.0,69324.0,69534.9,486.1,2024-11-01 09:00:00
4210,69534.9,70156.0,69524.28,69989.65,1759.87,2024-11-01 10:00:00
4211,69989.64,70228.0,69987.77,70002.01,1130.24,2024-11-01 11:00:00
4212,70002.01,70467.65,69897.02,70354.87,1876.82,2024-11-01 12:00:00
4213,70354.86,71220.0,70142.0,71200.44,2985.26,2024-11-01 13:00:00
4214,71200.43,71632.95,70912.6,71271.17,3312.25,2024-11-01 14:00:00
4215,71271.17,71360.0,69044.0,69387.77,4408.93,2024-11-01 15:00:00
4216,69387.78,70515.16,69352.0,69920.73,2872.62,2024-11-01 16:00:00
4217,69920.72,70181.83,69475.0,69586.01,2260.12,2024-11-01 17:00:00
4218,69586.01,69636.37,69066.07,69151.66,1455.46,2024-11-01 18:00:00
4219,69151.66,69454.0,68820.14,69268.0,2134.07,2024-11-01 19:00:00
4220,69268.0,69460.0,69168.6,69248.95,722.65,2024-11-01 20:00:00
4221,69248.95,69358.77,68854.5,69263.99,702.32,2024-11-01 21:00:00
4222,69264.0,69455.95,69234.0,69440.01,381.97,2024-11-01 22:00:00
4223,69440.01,69627.0,69364.0,69496.01,354.57,2024-11-01 23:00:00
4224,69496.0,69675.92,69479.91,69665.99,598.8,2024-11-02 00:00:00
4225,69665.99,69696.97,69506.72,69668.1,366.29,2024-11-02 01:00:00
4226,69668.1,69914.37,69655.47,69661.96,612.7,2024-11-02 02:00:00
4227,69661.95,69787.74,69563.22,69599.99,311.2,2024-11-02 03:00:00
4228,69599.99,69627.9,69468.05,69568.0,320.14,2024-11-02 04:00:00
4229,69568.0,69727.28,69446.0,69710.0,291.01,2024-11-02 05:00:00
4230,69709.99,69748.16,69576.32,69744.86,275.28,2024-11-02 06:00:00
4231,69744.86,69823.94,69682.0,69813.91,411.72,2024-11-02 07:00:00
4232,69813.91,69838.62,69580.81,69630.95,301.05,2024-11-02 08:00:00
4233,69630.95,69670.0,69510.91,69558.86,348.42,2024-11-02 09:00:00
4234,69558.86,69628.0,69417.88,69623.63,359.12,2024-11-02 10:00:00
4235,69623.63,69701.68,69576.0,69608.0,271.01,2024-11-02 11:00:00
4236,69608.0,69680.0,69390.09,69459.05,484.75,2024-11-02 12:00:00
4237,69459.05,69711.59,69358.87,69365.99,916.03,2024-11-02 13:00:00
4238,69366.0,69437.85,69000.14,69263.48,1275.87,2024-11-02 14:00:00
4239,69263.49,69450.01,69139.9,69393.17,688.48,2024-11-02 15:00:00
4240,69393.18,69616.0,69321.99,69587.98,509.52,2024-11-02 16:00:00
4241,69587.98,69600.0,69340.0,69401.99,407.61,2024-11-02 17:00:00
4242,69401.99,69481.48,69215.0,69422.93,370.19,2024-11-02 18:00:00
4243,69422.94,69562.0,69384.0,69510.0,266.2,2024-11-02 19:00:00
4244,69510.0,69571.99,69462.29,69540.0,193.45,2024-11-02 20:00:00
4245,69539.99,69560.0,69442.0,69442.0,139.6,2024-11-02 21:00:00
4246,69442.01,69550.68,69363.08,69434.0,212.73,2024-11-02 22:00:00
4247,69434.0,69446.0,69149.0,69374.74,590.51,2024-11-02 23:00:00
4248,69374.74,69391.0,69159.76,69159.76,464.82,2024-11-03 00:00:00
4249,69159.77,69225.03,69000.21,69010.13,876.37,2024-11-03 01:00:00
4250,69010.14,69028.72,67864.16,68214.91,3555.87,2024-11-03 02:00:00
4251,68214.91,68454.55,68018.79,68379.89,949.35,2024-11-03 03:00:00
4252,68379.9,68696.97,68303.99,68592.01,650.52,2024-11-03 04:00:00
4253,68592.0,68693.99,68428.54,68432.0,438.35,2024-11-03 05:00:00
4254,68432.0,68771.58,68400.0,68569.99,421.9,2024-11-03 06:00:00
4255,68570.0,68703.68,68379.9,68397.42,450.88,2024-11-03 07:00:00
4256,68397.42,68603.58,68299.62,68480.01,714.31,2024-11-03 08:00:00
4257,68480.01,68527.78,68200.01,68242.43,552.7,2024-11-03 09:00:00
4258,68242.43,68571.94,68242.42,68441.99,734.03,2024-11-03 10:00:00
4259,68442.0,68589.5,68316.52,68358.86,459.76,2024-11-03 11:00:00
4260,68358.86,68560.0,68269.7,68486.05,553.73,2024-11-03 12:00:00
4261,68486.04,68504.92,67972.0,68048.13,1341.51,2024-11-03 13:00:00
4262,68048.13,68187.5,67588.61,67777.0,2264.76,2024-11-03 14:00:00
4263,67776.99,68222.0,67478.73,68090.9,1882.78,2024-11-03 15:00:00
4264,68090.91,68547.98,68054.0,68152.01,2124.01,2024-11-03 16:00:00
4265,68152.0,68482.0,68132.16,68359.98,734.6,2024-11-03 17:00:00
4266,68359.98,68446.0,67667.21,68018.0,1154.16,2024-11-03 18:00:00
4267,68018.0,68693.81,68000.0,68679.0,798.46,2024-11-03 19:00:00
4268,68679.0,68979.76,68499.9,68970.07,1066.33,2024-11-03 20:00:00
4269,68970.06,69358.0,68966.65,69145.35,1294.61,2024-11-03 21:00:00
4270,69145.35,69301.0,68784.1,68880.01,560.08,2024-11-03 22:00:00
4271,68880.0,68915.0,68492.82,68775.99,951.82,2024-11-03 23:00:00
4272,68775.99,68775.99,68240.61,68712.0,861.94,2024-11-04 00:00:00
4273,68712.0,69037.03,68568.0,68970.01,972.76,2024-11-04 01:00:00
4274,68970.0,69338.58,68882.0,69305.56,932.18,2024-11-04 02:00:00
4275,69305.55,69500.0,69004.0,69047.86,764.95,2024-11-04 03:00:00
4276,69047.86,69401.55,69047.85,69150.31,561.19,2024-11-04 04:00:00
4277,69150.3,69177.37,68699.9,68820.01,717.81,2024-11-04 05:00:00
4278,68820.01,69170.01,68820.0,69126.18,720.62,2024-11-04 06:00:00
4279,69126.18,69175.97,68618.0,68618.0,753.64,2024-11-04 07:00:00
4280,68618.0,68755.24,68470.0,68699.99,805.3,2024-11-04 08:00:00
4281,68699.98,68924.0,68480.01,68640.83,840.07,2024-11-04 09:00:00
4282,68640.83,68921.28,68602.0,68834.05,772.28,2024-11-04 10:00:00
4283,68834.04,69036.0,68700.0,68792.71,644.04,2024-11-04 11:00:00
4284,68792.72,69019.16,68739.9,68978.2,794.13,2024-11-04 12:00:00
4285,68978.19,69264.52,68650.0,68662.39,1434.9,2024-11-04 13:00:00
4286,68662.39,68722.0,68202.99,68394.01,2513.65,2024-11-04 14:00:00
4287,68394.01,68758.0,68234.0,68646.01,1760.22,2024-11-04 15:00:00
4288,68646.01,68814.32,67613.91,67756.0,2633.48,2024-11-04 16:00:00
4289,67756.0,67934.39,67251.5,67830.0,2315.77,2024-11-04 17:00:00
4290,67830.0,68098.05,67535.96,67651.81,1126.91,2024-11-04 18:00:00
4291,67651.81,68100.0,67642.07,67856.0,946.45,2024-11-04 19:00:00
4292,67856.01,67856.01,67316.0,67348.0,1313.59,2024-11-04 20:00:00
4293,67347.99,67622.0,66835.0,67120.57,2909.12,2024-11-04 21:00:00
4294,67120.56,68106.07,67059.9,67920.01,1854.74,2024-11-04 22:00:00
4295,67920.0,68030.0,67639.9,67850.01,850.68,2024-11-04 23:00:00
4296,67850.01,68180.0,67788.0,68030.0,1005.35,2024-11-05 00:00:00
4297,68030.0,68097.07,67476.63,67997.31,1419.81,2024-11-05 01:00:00
4298,67997.32,68075.48,67830.0,67880.77,561.13,2024-11-05 02:00:00
4299,67880.78,68255.0,67880.0,68243.0,645.01,2024-11-05 03:00:00
4300,68243.01,68500.0,68218.51,68323.01,779.42,2024-11-05 04:00:00
4301,68323.0,68796.88,68300.0,68741.5,926.42,2024-11-05 05:00:00
4302,68741.5,68803.04,68565.99,68779.9,765.15,2024-11-05 06:00:00
4303,68779.91,68976.0,68570.24,68893.99,1056.69,2024-11-05 07:00:00
4304,68894.0,69050.0,68786.0,69038.01,814.6,2024-11-05 08:00:00
4305,69038.0,69100.0,68741.36,68776.49,1051.96,2024-11-05 09:00:00
4306,68776.49,68855.5,68615.11,68764.29,677.28,2024-11-05 10:00:00
4307,68764.29,68964.0,68758.47,68810.03,561.3,2024-11-05 11:00:00
4308,68810.03,68948.0,68666.0,68865.09,746.12,2024-11-05 12:00:00
4309,68865.09,68914.02,68671.98,68820.0,768.66,2024-11-05 13:00:00
4310,68820.01,70325.06,68766.03,69964.0,4586.85,2024-11-05 14:00:00
4311,69964.01,70071.43,69216.5,69639.99,3172.2,2024-11-05 15:00:00
4312,69640.0,70577.91,69530.0,70191.98,2763.73,2024-11-05 16:00:00
4313,70191.98,70468.35,69890.0,69949.66,1673.51,2024-11-05 17:00:00
4314,69949.65,70260.0,69739.9,70229.99,1261.94,2024-11-05 18:00:00
4315,70229.99,70267.95,68732.77,68995.99,2552.71,2024-11-05 19:00:00
4316,68995.99,69663.01,68786.91,69445.99,2494.2,2024-11-05 20:00:00
4317,69446.0,69620.0,69085.26,69160.0,963.21,2024-11-05 21:00:00
4318,69160.0,69600.0,68888.88,69594.0,1070.15,2024-11-05 22:00:00
4319,69594.01,69898.02,69294.99,69372.01,1037.67,2024-11-05 23:00:00
4320,69372.01,71455.0,69298.0,71096.04,4435.56,2024-11-06 00:00:00
4321,71096.03,71412.03,70606.0,71128.81,4226.53,2024-11-06 01:00:00
4322,71128.81,73287.21,70950.22,73077.05,7183.7,2024-11-06 02:00:00
4323,73077.05,75000.0,73070.05,74348.53,13585.41,2024-11-06 03:00:00
4324,74348.53,74966.7,73912.0,74261.07,6021.95,2024-11-06 04:00:00
4325,74261.06,74850.0,73638.97,74768.38,4917.02,2024-11-06 05:00:00
4326,74768.38,75407.1,74200.01,74252.57,7948.7,2024-11-06 06:00:00
4327,74252.56,74659.99,72727.0,73370.89,7177.23,2024-11-06 07:00:00
4328,73370.89,73539.53,72656.31,73456.04,5507.1,2024-11-06 08:00:00
4329,73456.05,74083.01,73456.04,73756.34,3452.57,2024-11-06 09:00:00
4330,73756.35,73944.27,73314.85,73830.01,2489.42,2024-11-06 10:00:00
4331,73830.01,74475.47,73657.27,74272.01,2541.3,2024-11-06 11:00:00
4332,74272.0,74757.58,74166.21,74171.47,2353.67,2024-11-06 12:00:00
4333,74171.48,74271.99,73585.78,73987.05,2265.59,2024-11-06 13:00:00
4334,73987.06,74736.03,73488.0,73640.0,5206.2,2024-11-06 14:00:00
4335,73639.99,74499.0,73514.0,74298.0,4154.59,2024-11-06 15:00:00
4336,74297.99,74566.99,74150.0,74333.99,2437.22,2024-11-06 16:00:00
4337,74333.99,74666.0,74151.52,74452.01,1976.24,2024-11-06 17:00:00
4338,74452.0,75230.0,74404.57,75229.99,3088.91,2024-11-06 18:00:00
4339,75229.99,75850.0,75037.87,75823.55,3998.02,2024-11-06 19:00:00
4340,75823.55,76400.0,75507.1,76101.99,4735.95,2024-11-06 20:00:00
4341,76101.98,76170.13,75658.2,75890.0,2060.41,2024-11-06 21:00:00
4342,75890.0,76035.5,75519.94,75638.49,1348.02,2024-11-06 22:00:00
4343,75638.5,75837.47,75552.78,75571.99,1015.7,2024-11-06 23:00:00
4344,75571.99,75643.64,75050.0,75349.08,1516.93,2024-11-07 00:00:00
4345,75349.07,76022.79,75228.0,75386.0,2770.58,2024-11-07 01:00:00
4346,75386.0,75458.0,75141.51,75276.01,1461.71,2024-11-07 02:00:00
4347,75276.01,75392.67,75003.83,75048.01,1421.03,2024-11-07 03:00:00
4348,75048.01,75048.01,74611.5,74707.34,2079.79,2024-11-07 04:00:00
4349,74707.34,74889.5,74670.0,74755.49,891.78,2024-11-07 05:00:00
4350,74755.49,74831.07,74416.0,74768.27,1407.37,2024-11-07 06:00:00
4351,74768.28,74964.87,74673.67,74757.58,1056.17,2024-11-07 07:00:00
4352,74757.58,75150.0,74649.54,75150.0,1308.84,2024-11-07 08:00:00
4353,75149.99,75150.11,74809.63,74916.76,698.94,2024-11-07 09:00:00
4354,74916.76,75040.0,74766.0,75031.2,919.92,2024-11-07 10:00:00
4355,75031.2,75043.5,74691.74,74746.0,838.72,2024-11-07 11:00:00
4356,74745.99,75118.0,74726.0,74991.88,662.91,2024-11-07 12:00:00
4357,74991.88,75038.0,74601.63,74672.53,918.65,2024-11-07 13:00:00
4358,74672.54,75000.0,74512.19,74822.0,2268.51,2024-11-07 14:00:00
4359,74822.0,76059.69,74675.05,76059.69,3749.88,2024-11-07 15:00:00
4360,76059.68,76200.0,75555.17,75893.99,3155.37,2024-11-07 16:00:00
4361,75893.98,76466.48,75739.9,76257.89,3177.2,2024-11-07 17:00:00
4362,76257.9,76718.99,75671.09,76604.01,4375.3,2024-11-07 18:00:00
4363,76604.0,76612.0,75906.56,76530.39,3142.41,2024-11-07 19:00:00
4364,76530.4,76849.99,76268.52,76431.48,3091.91,2024-11-07 20:00:00
4365,76431.49,76572.0,75860.0,75876.49,1454.74,2024-11-07 21:00:00
4366,75876.49,75984.0,75494.0,75872.0,1284.07,2024-11-07 22:00:00
4367,75872.0,76079.8,75700.0,75857.89,1216.68,2024-11-07 23:00:00
4368,75857.89,76358.0,75844.99,76005.25,1567.31,2024-11-08 00:00:00
4369,76005.24,76329.63,75832.14,75983.91,1139.44,2024-11-08 01:00:00
4370,75983.91,76020.0,75652.65,75711.14,709.2,2024-11-08 02:00:00
4371,75711.15,75890.8,75555.0,75890.79,1000.64,2024-11-08 03:00:00
4372,75890.79,76026.0,75808.04,75832.14,693.63,2024-11-08 04:00:00
4373,75832.13,76139.83,75800.0,75975.32,1058.3,2024-11-08 05:00:00
4374,75975.32,76012.82,75830.0,75876.0,596.39,2024-11-08 06:00:00
4375,75876.0,76220.0,75686.0,76148.49,2653.04,2024-11-08 07:00:00
4376,76148.49,76164.0,75760.0,75802.0,1075.3,2024-11-08 08:00:00
4377,75802.0,76073.78,75777.16,75947.69,771.79,2024-11-08 09:00:00
4378,75947.68,76320.0,75780.7,76229.98,768.16,2024-11-08 10:00:00
4379,76229.97,76284.6,75924.0,75934.46,705.99,2024-11-08 11:00:00
4380,75934.47,76172.0,75934.46,76067.55,799.13,2024-11-08 12:00:00
4381,76067.56,76279.71,75846.09,76268.13,1261.45,2024-11-08 13:00:00
4382,76268.13,76309.13,75630.76,75752.0,3024.76,2024-11-08 14:00:00
4383,75752.01,76584.6,75636.36,76427.72,4176.03,2024-11-08 15:00:00
4384,76427.72,76514.99,75834.0,75919.3,2102.03,2024-11-08 16:00:00
4385,75919.3,76522.0,75822.07,76385.99,1917.73,2024-11-08 17:00:00
4386,76386.0,76999.0,76342.0,76812.0,2615.87,2024-11-08 18:00:00
4387,76812.0,77199.99,76699.05,76912.58,2811.24,2024-11-08 19:00:00
4388,76912.58,77097.0,76414.63,76591.33,2711.01,2024-11-08 20:00:00
4389,76591.33,76695.99,76379.36,76483.09,1104.62,2024-11-08 21:00:00
4390,76483.08,76622.7,76303.03,76369.12,670.15,2024-11-08 22:00:00
4391,76369.13,76530.03,76300.23,76509.78,587.9,2024-11-08 23:00:00
4392,76509.78,76639.84,76363.63,76430.0,810.04,2024-11-09 00:00:00
4393,76430.0,76541.65,76256.0,76310.0,583.19,2024-11-09 01:00:00
4394,76310.0,76430.44,76136.0,76422.98,669.82,2024-11-09 02:00:00
4395,76422.97,76440.0,76240.08,76341.47,435.25,2024-11-09 03:00:00
4396,76341.47,76406.12,76294.0,76377.99,329.63,2024-11-09 04:00:00
4397,76377.99,76657.13,76358.6,76552.0,786.14,2024-11-09 05:00:00
4398,76552.0,76795.69,76408.01,76510.0,1049.88,2024-11-09 06:00:00
4399,76510.01,76529.08,76354.0,76529.08,659.24,2024-11-09 07:00:00
4400,76529.07,76735.59,76436.0,76539.99,538.8,2024-11-09 08:00:00
4401,76539.99,76636.37,76506.9,76554.0,522.33,2024-11-09 09:00:00
4402,76554.0,76620.0,76415.89,76468.01,520.42,2024-11-09 10:00:00
4403,76468.01,76511.78,76358.91,76487.11,375.1,2024-11-09 11:00:00
4404,76487.11,76541.53,76280.0,76280.27,619.23,2024-11-09 12:00:00
4405,76280.26,76495.77,76280.26,76426.39,881.69,2024-11-09 13:00:00
4406,76426.4,76440.82,76272.72,76355.61,656.57,2024-11-09 14:00:00
4407,76355.61,76416.52,76300.0,76319.9,418.84,2024-11-09 15:00:00
4408,76319.91,76324.84,76058.0,76087.18,1200.71,2024-11-09 16:00:00
4409,76087.19,76238.77,75714.66,76238.77,978.18,2024-11-09 17:00:00
4410,76238.77,76387.19,76198.0,76356.53,530.21,2024-11-09 18:00:00
4411,76356.53,76700.0,76116.0,76204.92,1249.58,2024-11-09 19:00:00
4412,76204.91,76360.0,76179.0,76294.0,334.34,2024-11-09 20:00:00
4413,76293.99,76486.0,76227.52,76451.6,408.63,2024-11-09 21:00:00
4414,76451.61,76606.34,76365.25,76519.9,610.63,2024-11-09 22:00:00
4415,76519.9,76900.0,76474.0,76677.46,1773.63,2024-11-09 23:00:00
4416,76677.46,77100.0,76492.0,76884.01,1848.55,2024-11-10 00:00:00
4417,76884.01,76964.0,76679.36,76702.31,853.1,2024-11-10 01:00:00
4418,76702.31,77498.0,76661.4,77033.99,2512.98,2024-11-10 02:00:00
4419,77033.99,77426.68,76985.43,77205.96,1022.84,2024-11-10 03:00:00
4420,77205.97,79323.74,77138.0,79122.02,5557.68,2024-11-10 04:00:00
4421,79122.02,79788.96,78803.38,79064.16,6049.42,2024-11-10 05:00:00
4422,79064.16,79249.97,78612.0,78903.42,2379.85,2024-11-10 06:00:00
4423,78903.42,79148.94,78743.98,78832.37,1574.77,2024-11-10 07:00:00
4424,78832.36,79137.83,78832.36,79130.1,1049.79,2024-11-10 08:00:00
4425,79130.09,79494.67,79122.0,79368.0,1290.33,2024-11-10 09:00:00
4426,79367.99,79769.88,79280.0,79540.74,1738.34,2024-11-10 10:00:00
4427,79540.75,80040.0,79540.74,79844.01,3281.1,2024-11-10 11:00:00
4428,79844.0,80080.0,79268.15,79654.0,3270.28,2024-11-10 12:00:00
4429,79654.0,79899.9,79540.0,79728.01,1458.86,2024-11-10 13:00:00
4430,79728.01,79960.0,79200.0,79508.01,2759.5,2024-11-10 14:00:00
4431,79508.0,79758.88,79379.9,79694.03,1527.98,2024-11-10 15:00:00
4432,79694.03,79782.29,79486.01,79775.99,1313.89,2024-11-10 16:00:00
4433,79776.0,80703.1,79648.0,80333.01,3087.36,2024-11-10 17:00:00
4434,80333.01,81069.99,80333.01,80538.04,3698.36,2024-11-10 18:00:00
4435,80538.04,80845.19,79324.59,79748.99,3215.15,2024-11-10 19:00:00
4436,79748.99,79907.66,78940.77,78950.01,3517.83,2024-11-10 20:00:00
4437,78950.0,80004.09,78473.13,79873.97,2794.88,2024-11-10 21:00:00
4438,79873.98,81500.0,79788.01,80614.01,3744.27,2024-11-10 22:00:00
4439,80614.0,80700.0,79945.23,80370.01,2282.97,2024-11-10 23:00:00
4440,80370.01,80803.0,80216.01,80579.99,1518.2,2024-11-11 00:00:00
4441,80579.99,81730.0,80366.02,81214.0,2744.96,2024-11-11 01:00:00
4442,81213.99,81519.19,81032.0,81431.17,1858.45,2024-11-11 02:00:00
4443,81431.18,81846.71,80946.0,81612.23,1745.19,2024-11-11 03:00:00
4444,81612.23,81727.47,81116.53,81440.01,1226.04,2024-11-11 04:00:00
4445,81440.01,81581.65,80432.0,80731.99,1681.13,2024-11-11 05:00:00
4446,80731.99,81250.0,80590.98,80900.68,1864.07,2024-11-11 06:00:00
4447,80900.68,81205.99,80747.58,81109.1,1247.62,2024-11-11 07:00:00
4448,81109.11,81368.0,81023.29,81239.53,1638.37,2024-11-11 08:00:00
4449,81239.52,81766.56,81166.0,81695.33,1888.9,2024-11-11 09:00:00
4450,81695.34,82380.94,81668.73,81984.19,3031.72,2024-11-11 10:00:00
4451,81984.19,82244.67,81842.01,82134.0,1487.64,2024-11-11 11:00:00
4452,82133.99,82471.2,81719.21,82168.91,2599.32,2024-11-11 12:00:00
4453,82168.92,82222.13,81460.19,81835.74,2377.54,2024-11-11 13:00:00
4454,81835.73,82580.0,81500.01,82484.9,4581.23,2024-11-11 14:00:00
4455,82484.91,84263.51,82349.98,84059.54,7999.97,2024-11-11 15:00:00
4456,84059.53,84886.0,83831.84,84200.0,5612.39,2024-11-11 16:00:00
4457,84200.0,84880.03,84196.41,84603.99,3245.9,2024-11-11 17:00:00
4458,84603.99,85832.65,84208.77,85831.99,4435.91,2024-11-11 18:00:00
4459,85831.99,86650.0,85314.0,86102.21,5977.45,2024-11-11 19:00:00
4460,86102.21,87386.5,86052.0,86922.65,5360.2,2024-11-11 20:00:00
4461,86922.66,88378.0,86703.0,87900.01,5158.49,2024-11-11 21:00:00
4462,87900.0,88083.47,86372.31,87979.28,4668.04,2024-11-11 22:00:00
4463,87979.27,89530.54,87979.27,88647.99,8374.94,2024-11-11 23:00:00
4464,88648.0,89012.23,86561.35,88978.57,6202.58,2024-11-12 00:00:00
4465,88978.56,89470.0,88392.51,88542.51,5394.14,2024-11-12 01:00:00
4466,88542.51,88876.0,86928.68,87694.53,4470.78,2024-11-12 02:00:00
4467,87694.53,88206.93,87474.19,88047.46,3384.74,2024-11-12 03:00:00
4468,88047.45,88983.93,87700.0,88430.57,2860.49,2024-11-12 04:00:00
4469,88430.56,88798.93,88159.99,88378.46,2376.99,2024-11-12 05:00:00
4470,88378.46,89800.0,88160.01,89545.46,3887.84,2024-11-12 06:00:00
4471,89545.46,89940.0,88953.58,88983.35,4282.8,2024-11-12 07:00:00
4472,88983.35,89300.0,88720.91,89280.01,3007.81,2024-11-12 08:00:00
4473,89280.0,89372.0,87620.0,87630.89,4144.8,2024-11-12 09:00:00
4474,87630.89,88023.66,85229.0,86787.51,9748.05,2024-11-12 10:00:00
4475,86787.52,87860.75,86524.14,87155.55,4625.63,2024-11-12 11:00:00
4476,87155.55,87860.0,86203.83,86348.01,4534.67,2024-11-12 12:00:00
4477,86348.02,86521.95,85072.0,86330.52,6017.91,2024-11-12 13:00:00
4478,86330.52,87074.53,85208.2,87001.51,4368.49,2024-11-12 14:00:00
4479,87001.51,87493.37,86148.0,86632.0,4188.52,2024-11-12 15:00:00
4480,86632.0,87600.0,85730.35,87030.31,4206.01,2024-11-12 16:00:00
4481,87030.31,87878.0,86850.66,86966.07,2935.44,2024-11-12 17:00:00
4482,86966.07,88877.36,86907.26,88796.41,3326.61,2024-11-12 18:00:00
4483,88796.41,89764.38,88620.01,88704.28,4018.37,2024-11-12 19:00:00
4484,88704.28,89876.94,88672.0,89473.1,3121.08,2024-11-12 20:00:00
4485,89472.01,89683.65,88160.27,88240.32,2297.49,2024-11-12 21:00:00
4486,88240.32,88642.0,87612.0,88592.0,1621.46,2024-11-12 22:00:00
4487,88592.0,88592.0,87379.59,87952.01,2277.18,2024-11-12 23:00:00
4488,87952.0,88453.16,87604.0,88040.0,2506.14,2024-11-13 00:00:00
4489,88040.0,88562.94,87708.0,88253.53,2490.18,2024-11-13 01:00:00
4490,88253.54,88320.0,87004.0,87868.0,2120.82,2024-11-13 02:00:00
4491,87868.01,88150.0,87049.52,87136.0,2891.48,2024-11-13 03:00:00
4492,87136.0,87692.69,86226.15,87172.01,3319.44,2024-11-13 04:00:00
4493,87172.0,87436.67,86452.78,86545.99,1957.43,2024-11-13 05:00:00
4494,86545.99,86950.54,86127.99,86500.0,1697.27,2024-11-13 06:00:00
4495,86500.0,87492.3,86480.07,87356.0,2570.39,2024-11-13 07:00:00
